Year,Month,Date,Primary Type,Description,Location Description,Arrest,Community Area,Latitude,Longitude
2005,11,2005-11-18 11:04:00,BURGLARY,FORCIBLE ENTRY,PARKING LOT/GARAGE(NON.RESID.),False,2,42.009484989,-87.704503288
2005,11,2005-11-15 10:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,2,41.99053534,-87.687515227
2005,11,2005-11-18 14:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.014600101999996,-87.69258548
2005,11,2005-11-18 20:30:00,THEFT,$500 AND UNDER,STREET,False,2,42.016243148,-87.70436311600001
2005,11,2005-11-18 23:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.998059228,-87.69722126399999
2005,11,2005-11-19 00:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,41.994931704,-87.695891295
2005,11,2005-11-12 20:40:00,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,OTHER,True,2,41.996381598,-87.70202405299999
2005,11,2005-11-19 12:37:02,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2,41.995966658,-87.68663995600001
2005,11,2005-11-18 13:10:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,2,41.99445207,-87.701958513
2005,11,2005-11-19 11:00:00,THEFT,$500 AND UNDER,ALLEY,False,2,42.001953753,-87.697314922
2005,11,2005-11-18 18:26:38,BATTERY,SIMPLE,APARTMENT,True,2,41.998434161999995,-87.683807982
2005,11,2005-11-19 14:00:00,THEFT,FROM BUILDING,APARTMENT,False,2,42.009436493,-87.69620644
2005,11,2005-11-19 18:16:59,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2,41.994848221,-87.68733919299999
2005,11,2005-11-17 23:25:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,2,41.993525942,-87.675334561
2005,11,2005-11-19 22:00:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,2,41.984926899,-87.701945969
2005,11,2005-11-20 19:28:08,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,2,41.996897899000004,-87.685350306
2005,11,2005-11-20 17:24:17,BATTERY,SIMPLE,ALLEY,False,2,41.999679670999996,-87.681808677
2005,11,2005-11-20 21:20:09,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2,41.997259307,-87.67651379200001
2005,11,2005-11-16 05:00:00,THEFT,FROM BUILDING,RESIDENCE,False,2,41.998545183000004,-87.694792033
2005,11,2005-11-20 16:45:34,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,2,41.997461320999996,-87.705254433
2005,11,2005-11-20 17:39:43,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,2,41.99931226,-87.678968606
2005,11,2005-11-20 00:38:00,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,2,41.989565614,-87.69815186299999
2005,11,2005-11-19 18:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2,41.988627481,-87.690333715
2005,11,2005-11-17 07:45:00,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,2,42.010425251,-87.69192458100001
2005,11,2005-11-21 18:00:00,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",False,2,42.004834752,-87.700718975
2005,11,2005-11-22 00:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.007268302,-87.684884493
2005,11,2005-11-21 21:00:00,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SIDEWALK,False,2,41.998333462,-87.69966867
2005,11,2005-11-10 11:00:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,2,41.997630572,-87.69563627299999
2005,11,2005-11-17 12:45:00,THEFT,POCKET-PICKING,CONVENIENCE STORE,False,2,42.018527314,-87.69018346600001
2005,11,2005-11-21 15:22:45,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2,42.000244232,-87.68264540700001
2005,11,2005-11-19 00:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,2,41.99649138,-87.70202664600001
2005,11,2005-11-21 08:12:43,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.00375353,-87.702212402
2005,11,2005-11-20 19:29:42,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,False,2,41.997706005,-87.69144531399999
2005,11,2005-11-21 12:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,2,41.997744767,-87.689057351
2005,11,2005-11-22 22:15:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,2,41.997706005,-87.69144531399999
2005,11,2005-11-20 20:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.991197649,-87.694552805
2005,11,2005-11-22 07:20:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,2,41.984971467,-87.69265461299999
2005,11,2005-11-20 16:30:00,BATTERY,SIMPLE,APARTMENT,False,2,41.999679670999996,-87.681808677
2005,11,2005-11-22 20:10:00,THEFT,$500 AND UNDER,STREET,False,2,41.997551365999996,-87.700165714
2005,11,2005-11-20 17:00:00,THEFT,FROM BUILDING,DRUG STORE,False,2,42.018623355,-87.690182498
2005,11,2005-11-21 16:01:46,ASSAULT,SIMPLE,APARTMENT,True,2,41.995830937,-87.695242221
2005,11,2005-11-19 13:16:58,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,2,41.99317763,-87.698270451
2005,11,2005-11-21 17:00:00,THEFT,FROM BUILDING,APARTMENT,False,2,41.996474221999996,-87.69594212
2005,11,2005-11-16 23:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.994744202,-87.70318430299999
2005,11,2005-11-22 10:00:01,CRIMINAL DAMAGE,TO PROPERTY,OTHER,True,2,41.999923544,-87.70337601700001
2005,11,2005-11-22 10:40:00,THEFT,RETAIL THEFT,DRUG STORE,False,2,41.990409975,-87.704977986
2005,11,2005-11-21 04:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,41.983809258,-87.68945900899999
2005,11,2005-11-22 06:23:05,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,True,2,42.011304042,-87.693516391
2005,11,2005-11-23 00:30:00,THEFT,OVER $500,STREET,False,2,41.994802713,-87.695888904
2005,11,2005-11-24 03:30:00,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,False,2,42.005255827,-87.69007432
2005,11,2005-11-22 12:15:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,"SCHOOL, PUBLIC, BUILDING",False,2,41.987362911999995,-87.70229340200001
2005,11,2005-11-24 03:15:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,2,41.998162448,-87.691116986
2005,11,2005-11-22 23:00:00,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,2,42.005384054000004,-87.709326751
2005,11,2005-11-21 13:00:00,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,2,42.012150342,-87.696179357
2005,11,2005-11-20 22:00:00,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,2,41.994885327,-87.691017501
2005,11,2005-11-21 18:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,2,41.994885327,-87.691017501
2005,11,2005-11-22 01:21:38,BATTERY,SIMPLE,SIDEWALK,False,2,41.997318465999996,-87.68498919299999
2005,11,2005-11-22 19:39:25,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,2,42.003816271999995,-87.69125880700001
2005,11,2005-11-23 12:47:29,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,SIDEWALK,True,2,42.016780155999996,-87.69181288700001
2005,11,2005-11-23 09:53:13,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,2,42.005577435999996,-87.68383466700001
2005,11,2005-11-21 18:00:00,THEFT,FROM BUILDING,RESIDENCE,False,2,41.99134038,-87.694558735
2005,11,2005-11-21 22:51:10,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,2,41.994637164000004,-87.703181681
2005,11,2005-11-22 15:15:00,ASSAULT,SIMPLE,"SCHOOL, PRIVATE, GROUNDS",False,2,42.015164168000005,-87.697297389
2005,11,2005-11-23 16:10:00,THEFT,$500 AND UNDER,STREET,False,2,42.014815987,-87.68752722299999
2005,11,2005-11-22 01:41:38,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,2,42.001250025,-87.696600836
2005,11,2005-11-22 22:15:00,THEFT,OVER $500,STREET,False,2,41.996512639,-87.69594173700001
2005,11,2005-11-23 22:00:00,THEFT,OVER $500,STREET,False,2,41.987349621,-87.69443311100001
2005,11,2005-11-24 00:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.997488711,-87.70374216299999
2005,11,2005-11-24 19:00:00,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,False,2,41.997765594,-87.687879909
2005,11,2005-11-24 20:00:00,THEFT,OVER $500,STREET,False,2,41.997597074,-87.697512817
2005,11,2005-11-24 17:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.983953323,-87.69068235
2005,11,2005-11-24 02:00:00,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,2,41.994412459,-87.700744947
2005,11,2005-11-24 19:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,42.004019289,-87.693707119
2005,11,2005-11-22 19:16:49,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,2,42.007500899,-87.69013265
2005,11,2005-11-24 19:30:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,2,41.998287203000004,-87.69478725399999
2005,11,2005-11-25 19:13:28,BATTERY,SIMPLE,SIDEWALK,True,2,42.012737436,-87.69024548
2005,11,2005-11-24 20:16:10,CRIMINAL DAMAGE,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,False,2,41.998287203000004,-87.69478725399999
2005,11,2005-11-25 05:35:00,THEFT,OVER $500,STREET,False,2,41.996637198,-87.699604564
2005,11,2005-11-25 07:33:28,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,2,42.004885308,-87.697947991
2005,11,2005-11-24 17:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.998112638,-87.69844211799999
2005,11,2005-11-26 06:00:00,THEFT,$500 AND UNDER,STREET,False,2,42.005863629000004,-87.693751193
2005,11,2005-11-25 17:00:00,THEFT,$500 AND UNDER,STREET,False,2,42.016865204,-87.706712155
2005,11,2005-11-26 17:30:00,THEFT,$500 AND UNDER,STREET,False,2,41.995833149,-87.69514655200001
2005,11,2005-11-26 21:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,2,41.98937947,-87.704215663
2005,11,2005-11-27 01:35:00,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,False,2,41.99666943,-87.70446760200001
2005,11,2005-11-26 17:00:00,BURGLARY,FORCIBLE ENTRY,NURSING HOME/RETIREMENT HOME,False,2,41.998915651,-87.67727301
2005,11,2005-11-27 00:18:31,BATTERY,SIMPLE,RESIDENCE,False,2,41.994599593000004,-87.695879895
2005,11,2005-11-26 13:40:00,ASSAULT,SIMPLE,APARTMENT,False,2,41.999929301,-87.700929441
2005,11,2005-11-25 09:40:00,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,True,2,41.997767614000004,-87.68775112899999
2005,11,2005-11-26 10:41:40,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2,41.998500055,-87.688681844
2005,11,2005-11-25 22:00:00,THEFT,$500 AND UNDER,STREET,False,2,42.014097217,-87.689517902
2005,11,2005-11-26 23:09:38,BATTERY,SIMPLE,GROCERY FOOD STORE,True,2,42.002225812,-87.680277948
2005,11,2005-11-26 17:57:46,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,True,2,42.006919040999996,-87.690116435
2005,11,2005-11-27 09:49:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,True,2,41.994942181,-87.700761774
2005,11,2005-11-27 00:05:00,THEFT,$500 AND UNDER,STREET,False,2,42.012271365,-87.689344972
2005,11,2005-11-27 18:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,2,41.998059228,-87.69722126399999
2005,11,2005-11-26 21:29:31,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,True,2,42.014623263000004,-87.68887966700001
2005,11,2005-11-27 09:00:00,THEFT,OVER $500,STREET,False,2,41.996401169,-87.699599548
2005,11,2005-11-26 20:09:16,ASSAULT,SIMPLE,STREET,False,2,42.014623263000004,-87.68887966700001
2005,11,2005-11-27 13:30:51,DECEPTIVE PRACTICE,UNLAWFUL USE OF RECORDED SOUND,STREET,True,2,42.014344893,-87.68379698700001
2005,11,2005-11-03 00:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,41.987530932,-87.692007324
2005,11,2005-11-28 13:00:00,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,2,41.992738480999996,-87.69825642299999
2005,11,2005-11-23 20:00:00,THEFT,FROM BUILDING,RESTAURANT,False,2,42.017281546999996,-87.69019969899999
2005,11,2005-11-28 08:00:00,THEFT,$500 AND UNDER,SIDEWALK,False,2,41.998017836,-87.699660764
2005,11,2005-11-27 21:20:55,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,True,2,42.009772225,-87.697365825
2005,11,2005-11-22 17:00:00,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,False,2,41.998915651,-87.67727301
2005,11,2005-11-27 21:45:45,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,True,2,42.002076123,-87.693656679
2005,11,2005-11-27 14:53:51,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,2,41.997641144,-87.695069626
2005,11,2005-11-28 16:00:00,THEFT,$500 AND UNDER,STREET,False,2,42.010387313,-87.69397816700001
2005,11,2005-11-28 21:45:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,2,41.992073202,-87.70552444100001
2005,11,2005-11-28 21:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2,42.012946683,-87.68890027200001
2005,11,2005-11-29 23:25:00,THEFT,FROM BUILDING,RESIDENCE,False,2,42.006592044,-87.702898143
2005,11,2005-11-27 20:00:00,THEFT,$500 AND UNDER,STREET,False,2,41.985672805,-87.69195241
2005,11,2005-11-28 21:30:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,2,41.994663764,-87.69953953299999
2005,11,2005-11-28 10:15:00,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,True,2,42.015655061,-87.689366034
2005,11,2005-11-17 17:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.99215949,-87.683551749
2005,11,2005-11-27 21:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,2,41.994921027,-87.688574495
2005,11,2005-11-28 19:30:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,2,41.987518656999995,-87.690793622
2005,11,2005-11-28 22:32:06,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,ALLEY,True,2,41.998262327,-87.6972266
2005,11,2005-11-29 23:00:00,ROBBERY,STRONGARM - NO WEAPON,STREET,False,2,41.990919264,-87.70427039200001
2005,11,2005-11-27 15:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,41.999358929,-87.67897180700001
2005,11,2005-11-22 12:20:00,THEFT,RETAIL THEFT,"SCHOOL, PUBLIC, GROUNDS",False,2,42.018848365,-87.690180231
2005,11,2005-11-27 21:45:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,2,42.011301687,-87.693586328
2005,11,2005-11-21 00:00:00,THEFT,FROM BUILDING,RESIDENCE,False,2,41.998274015,-87.709355751
2005,11,2005-11-29 12:45:00,THEFT,RETAIL THEFT,OTHER,False,2,42.014493615,-87.69022778799999
2005,11,2005-11-27 21:00:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,2,42.000858951,-87.68023306
2005,11,2005-11-29 18:00:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,2,41.998398263,-87.696007534
2005,11,2005-11-30 19:43:00,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,ALLEY,True,2,41.983607385,-87.70402606200001
2005,11,2005-11-17 09:30:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,2,41.998663204,-87.680163541
2005,11,2005-11-27 17:00:00,THEFT,FROM BUILDING,CLEANING STORE,False,2,42.01205273,-87.700360441
2005,11,2005-11-30 18:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,2,41.983798357,-87.70282146
2005,11,2005-11-28 00:05:00,THEFT,OVER $500,STREET,False,2,41.989597668,-87.692071182
2005,11,2005-11-29 18:35:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,2,41.996603212,-87.69594451200001
2005,11,2005-11-30 17:30:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,2,41.986045411999996,-87.69925352700001
2005,11,2005-11-30 11:00:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,2,42.000104104,-87.694831632
2005,11,2005-11-28 18:45:00,KIDNAPPING,CHILD ABDUCTION/STRANGER,STREET,False,2,42.011498993000004,-87.68279564299999
2005,11,2005-11-29 10:00:00,THEFT,FROM BUILDING,APARTMENT,False,2,42.019500543,-87.68562137200001
2005,11,2005-11-29 18:34:12,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,2,41.992187981,-87.67986925299999
2005,11,2005-11-24 22:13:39,BATTERY,SIMPLE,APARTMENT,True,2,41.994773749000004,-87.68241419700001
2005,11,2005-11-26 14:00:00,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,False,2,42.019505197,-87.685959895
2005,11,2005-11-29 10:26:00,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,2,41.987362911999995,-87.70229340200001
2005,11,2005-11-30 18:55:00,ROBBERY,AGGRAVATED,GROCERY FOOD STORE,True,2,42.002225812,-87.680277948
2005,11,2005-11-30 19:25:00,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,2,42.006354601999995,-87.68490481
2005,11,2005-11-29 18:50:00,THEFT,ATTEMPT THEFT,GROCERY FOOD STORE,False,2,42.002225812,-87.680277948
2005,11,2005-11-30 12:00:00,THEFT,FROM BUILDING,RESIDENCE,False,2,42.010248007,-87.700532875
2005,11,2005-11-28 14:55:39,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,False,2,41.983891675,-87.70282421799999
2005,11,2005-11-07 09:45:00,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,False,2,42.01220081,-87.69390481
2005,11,2005-11-02 10:00:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,2,41.98543143,-87.702871553
2005,11,2005-11-30 20:00:00,THEFT,OVER $500,STREET,False,2,41.997865929,-87.681838215
2005,11,2005-11-28 03:14:01,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,True,2,41.991111779,-87.70184806399999
2005,11,2005-11-14 00:00:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,False,2,41.998589249,-87.68990601600001
2005,11,2005-11-19 12:00:00,THEFT,$500 AND UNDER,RESIDENCE,False,2,41.992164805,-87.68110179600001
2005,11,2005-11-12 09:00:00,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,False,2,42.010384815,-87.694022347
2005,11,2005-11-19 11:43:22,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,True,2,41.992970532,-87.697047544
2005,11,2005-11-01 10:00:00,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,APARTMENT,False,2,42.001781125,-87.69242714100001
2005,11,2005-11-26 19:00:00,THEFT,OVER $500,STREET,False,2,41.987425339,-87.690790882
2005,11,2005-11-18 03:11:59,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,2,41.997511423,-87.702380769
2005,11,2005-11-22 11:00:00,CRIMINAL TRESPASS,TO VEHICLE,APARTMENT,False,2,41.984045034,-87.694330063
2005,11,2005-11-19 15:00:00,DECEPTIVE PRACTICE,FORGERY,STREET,False,2,42.012039592,-87.700964037
2005,11,2005-11-03 18:17:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,41.99784988,-87.682879495
2005,11,2005-11-03 21:04:00,NARCOTICS,POSS: COCAINE,STREET,True,2,41.99112158,-87.700637751
2005,11,2005-11-17 12:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,41.994931704,-87.695891295
2005,11,2005-11-04 12:15:00,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE PORCH/HALLWAY,True,2,41.99645801,-87.69106422600001
2005,11,2005-11-01 11:38:43,NARCOTICS,MANU/DELIVER:CRACK,STREET,True,2,41.991404571,-87.698214506
2005,11,2005-11-17 12:55:00,NARCOTICS,POSS: CRACK,RESIDENCE,True,2,42.005384054000004,-87.709326751
2005,11,2005-11-14 20:40:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,42.005087969,-87.686573345
2005,11,2005-11-15 19:31:25,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,41.997404898,-87.70849235899999
2005,11,2005-11-22 12:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,2,41.997717136999995,-87.690492381
2005,11,2005-11-04 17:40:00,NARCOTICS,POSS: CRACK,RESIDENCE,True,2,41.99645801,-87.69106422600001
2005,11,2005-11-01 23:17:27,NARCOTICS,POSS: COCAINE,ALLEY,True,2,41.993047698000005,-87.68728015
2005,11,2005-11-07 21:03:40,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,2,41.998508271999995,-87.68381090700001
2005,11,2005-11-06 14:40:00,PUBLIC INDECENCY,LICENSED PREMISE,OTHER,True,2,41.990451671,-87.697598646
2005,11,2005-11-15 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,2,42.015571556,-87.705499456
2005,11,2005-11-07 23:33:29,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,2,42.001841015,-87.699755278
2005,11,2005-11-26 23:10:34,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,41.993989116,-87.69862288899999
2005,11,2005-11-13 15:00:00,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,True,2,41.996629576,-87.687405789
2005,11,2005-11-09 20:50:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,41.994696895,-87.682411301
2005,11,2005-11-16 23:20:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,True,2,41.990961919,-87.689688562
2005,11,2005-11-17 12:27:57,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,2,41.996436499,-87.70202718899999
2005,11,2005-11-30 00:00:00,THEFT,FROM BUILDING,RESIDENCE,False,2,41.986795373,-87.69247816200001
2005,11,2005-11-20 21:00:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,2,41.997511423,-87.702380769
2005,11,2005-11-10 20:15:19,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,41.999654835,-87.683236366
2005,11,2005-11-21 11:43:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,41.989042642,-87.699356203
2005,11,2005-11-05 19:27:00,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,True,2,42.019516429,-87.68795439700001
2005,11,2005-11-09 00:33:43,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,2,41.997939731,-87.677930514
2005,11,2005-11-16 09:00:00,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,False,2,41.985756412,-87.699594785
2005,11,2005-11-25 23:17:29,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,2,41.997866138,-87.68187500200001
2005,11,2005-11-24 10:35:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,41.997715629,-87.69071312700001
2005,11,2005-11-27 13:50:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,42.017430962,-87.689440117
2005,11,2005-11-01 00:00:00,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,2,42.001934333,-87.699758031
2005,11,2005-11-23 22:46:59,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,ALLEY,True,2,41.996326697,-87.70202091600001
2005,11,2005-11-30 11:01:22,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",True,2,41.987362911999995,-87.70229340200001
2005,11,2005-11-20 11:47:15,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,2,41.983373861,-87.695524775
2005,11,2005-11-30 16:01:19,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,2,42.000330401999996,-87.67945851799999
2005,11,2005-11-19 23:00:00,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,TAVERN/LIQUOR STORE,True,2,41.99486414,-87.699548581
2005,11,2005-11-01 06:00:00,PUBLIC PEACE VIOLATION,PEEPING TOM,RESIDENCE,True,2,41.999336656,-87.702443675
2005,11,2005-11-05 00:01:00,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,False,2,41.983965599,-87.691895984
2005,11,2005-11-01 10:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,2,42.018361309,-87.68896336700001
2005,12,2005-12-13 00:05:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,,
2005,12,2005-12-29 09:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,2,,
2005,12,2005-12-13 07:00:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,2,,
2005,12,2005-12-01 00:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,2,,
2005,12,2005-12-04 14:00:00,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",RESIDENCE,False,2,,
2005,12,2005-12-14 01:00:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,2,,
2005,12,2005-12-05 12:00:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,2,,
2005,12,2005-12-01 00:00:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,2,,
2005,12,2005-12-09 00:00:00,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,False,2,,
2005,12,2005-12-01 19:30:00,THEFT,FROM BUILDING,OTHER,False,2,41.99310277,-87.67907635799999
2005,12,2005-12-22 17:10:00,THEFT,OVER $500,STREET,False,2,41.997641144,-87.695069626
2005,12,2005-12-30 19:00:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,2,42.019215292,-87.70540105200001
2005,12,2005-12-01 20:45:00,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,2,41.998100567,-87.694781762
2005,12,2005-12-01 23:00:00,THEFT,OVER $500,STREET,False,2,41.991859249,-87.68141758899999
