Year,Month,Primary Type,Community Area,Arrest,Description,Location Description,Count
2001,7,DECEPTIVE PRACTICE,29,False,CREDIT CARD FRAUD,OTHER,1
2001,7,DECEPTIVE PRACTICE,29,False,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,1
2001,7,DECEPTIVE PRACTICE,29,False,ILLEGAL USE CASH CARD,BAR OR TAVERN,1
2001,7,DECEPTIVE PRACTICE,32,False,BOGUS CHECK,RESIDENCE,1
2001,7,DECEPTIVE PRACTICE,32,False,FORGERY,FEDERAL BUILDING,1
2001,7,DECEPTIVE PRACTICE,32,False,FORGERY,OTHER,1
2001,7,DECEPTIVE PRACTICE,32,False,FRAUD OR CONFIDENCE GAME,OTHER,1
2001,7,DECEPTIVE PRACTICE,4,True,EMBEZZLEMENT,OTHER,1
2001,7,DECEPTIVE PRACTICE,4,True,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,1
2001,7,DECEPTIVE PRACTICE,49,False,FRAUD OR CONFIDENCE GAME,STREET,1
2001,7,DECEPTIVE PRACTICE,54,False,CREDIT CARD FRAUD,RESIDENCE,1
2001,7,DECEPTIVE PRACTICE,56,False,"THEFT BY LESSEE,MOTOR VEH",COMMERCIAL / BUSINESS OFFICE,1
2001,7,DECEPTIVE PRACTICE,56,True,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,1
2001,7,DECEPTIVE PRACTICE,61,False,FRAUD OR CONFIDENCE GAME,BANK,1
2001,7,DECEPTIVE PRACTICE,64,False,CREDIT CARD FRAUD,RESIDENCE,1
2001,7,DECEPTIVE PRACTICE,66,True,BOGUS CHECK,BAR OR TAVERN,1
2001,7,DECEPTIVE PRACTICE,7,False,FINAN EXPLOIT-ELDERLY/DISABLED,BANK,1
2001,7,DECEPTIVE PRACTICE,71,True,THEFT OF LOST/MISLAID PROP,STREET,1
2001,7,DECEPTIVE PRACTICE,73,False,FRAUD OR CONFIDENCE GAME,RESIDENCE,1
2001,7,DECEPTIVE PRACTICE,76,False,BOGUS CHECK,AIRPORT/AIRCRAFT,2
2001,7,DECEPTIVE PRACTICE,76,False,CREDIT CARD FRAUD,AIRPORT/AIRCRAFT,1
2001,7,DECEPTIVE PRACTICE,76,False,STOLEN PROP: BUY/RECEIVE/POS.,AIRPORT/AIRCRAFT,1
2001,7,DECEPTIVE PRACTICE,76,False,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,11
2001,7,DECEPTIVE PRACTICE,76,True,BOGUS CHECK,AIRPORT/AIRCRAFT,2
2001,7,DECEPTIVE PRACTICE,76,True,CREDIT CARD FRAUD,AIRPORT/AIRCRAFT,1
2001,7,DECEPTIVE PRACTICE,76,True,"THEFT BY LESSEE,MOTOR VEH",AIRPORT/AIRCRAFT,1
2001,7,DECEPTIVE PRACTICE,76,True,THEFT OF LABOR/SERVICES,AIRPORT/AIRCRAFT,2
2001,7,DECEPTIVE PRACTICE,76,True,THEFT OF LOST/MISLAID PROP,AIRPORT/AIRCRAFT,1
2001,7,DECEPTIVE PRACTICE,8,False,FORGERY,RESIDENCE,1
2001,7,HOMICIDE,14,False,FIRST DEGREE MURDER,AUTO,1
2001,7,HOMICIDE,14,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,15,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,16,False,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,17,True,FIRST DEGREE MURDER,HOSPITAL,1
2001,7,HOMICIDE,18,False,FIRST DEGREE MURDER,GANGWAY,1
2001,7,HOMICIDE,19,False,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,19,True,FIRST DEGREE MURDER,HOUSE,1
2001,7,HOMICIDE,22,False,FIRST DEGREE MURDER,AUTO,1
2001,7,HOMICIDE,22,True,FIRST DEGREE MURDER,RETAIL STORE,1
2001,7,HOMICIDE,23,True,FIRST DEGREE MURDER,ALLEY,1
2001,7,HOMICIDE,23,True,FIRST DEGREE MURDER,STREET,2
2001,7,HOMICIDE,24,False,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,24,True,FIRST DEGREE MURDER,PARKING LOT,2
2001,7,HOMICIDE,25,True,FIRST DEGREE MURDER,ALLEY,1
2001,7,HOMICIDE,25,True,FIRST DEGREE MURDER,AUTO,2
2001,7,HOMICIDE,26,False,FIRST DEGREE MURDER,AUTO,1
2001,7,HOMICIDE,26,True,FIRST DEGREE MURDER,AUTO,1
2001,7,HOMICIDE,27,False,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,27,True,FIRST DEGREE MURDER,ALLEY,1
2001,7,HOMICIDE,28,True,FIRST DEGREE MURDER,CHA PLAY LOT,1
2001,7,HOMICIDE,28,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,29,True,FIRST DEGREE MURDER,STREET,3
2001,7,HOMICIDE,3,True,FIRST DEGREE MURDER,ALLEY,1
2001,7,HOMICIDE,3,True,FIRST DEGREE MURDER,APARTMENT,1
2001,7,HOMICIDE,30,True,FIRST DEGREE MURDER,AUTO,1
2001,7,HOMICIDE,30,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,35,True,FIRST DEGREE MURDER,CHA GROUNDS,2
2001,7,HOMICIDE,38,True,FIRST DEGREE MURDER,HOUSE,1
2001,7,HOMICIDE,42,True,FIRST DEGREE MURDER,APARTMENT,1
2001,7,HOMICIDE,43,False,FIRST DEGREE MURDER,AUTO,1
2001,7,HOMICIDE,43,False,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,43,True,FIRST DEGREE MURDER,AUTO,1
2001,7,HOMICIDE,43,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,46,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,51,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,61,False,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,61,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,66,False,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,66,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,67,False,FIRST DEGREE MURDER,STREET,2
2001,7,HOMICIDE,67,True,FIRST DEGREE MURDER,AUTO,1
2001,7,HOMICIDE,67,True,FIRST DEGREE MURDER,HOUSE,1
2001,7,HOMICIDE,67,True,FIRST DEGREE MURDER,STREET,1
2001,7,HOMICIDE,68,False,FIRST DEGREE MURDER,APARTMENT,1
2001,7,HOMICIDE,68,False,FIRST DEGREE MURDER,RAILROAD PROPERTY,1
2001,7,HOMICIDE,68,False,FIRST DEGREE MURDER,RETAIL STORE,1
2001,7,HOMICIDE,68,True,FIRST DEGREE MURDER,GANGWAY,1
2001,7,HOMICIDE,71,True,FIRST DEGREE MURDER,APARTMENT,1
2001,7,HOMICIDE,73,True,FIRST DEGREE MURDER,YARD,1
2001,7,HOMICIDE,8,False,FIRST DEGREE MURDER,TRUCK,1
2001,7,HOMICIDE,8,True,FIRST DEGREE MURDER,ALLEY,1
2001,7,HOMICIDE,8,True,FIRST DEGREE MURDER,STREET,1
2001,7,LIQUOR LAW VIOLATION,3,True,LIQUOR LICENSE VIOLATION,PARK PROPERTY,1
2001,7,MOTOR VEHICLE THEFT,19,False,AUTOMOBILE,OTHER,1
2001,7,MOTOR VEHICLE THEFT,19,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,19,False,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),1
2001,7,MOTOR VEHICLE THEFT,20,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,21,False,AUTOMOBILE,ALLEY,1
2001,7,MOTOR VEHICLE THEFT,22,False,AUTOMOBILE,ALLEY,1
2001,7,MOTOR VEHICLE THEFT,22,False,"CYCLE, SCOOTER, BIKE W-VIN",STREET,2
2001,7,MOTOR VEHICLE THEFT,23,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,25,False,AUTOMOBILE,STREET,5
2001,7,MOTOR VEHICLE THEFT,26,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,27,True,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,28,False,AUTOMOBILE,RESIDENCE-GARAGE,1
2001,7,MOTOR VEHICLE THEFT,29,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,3,False,"CYCLE, SCOOTER, BIKE W-VIN",STREET,1
2001,7,MOTOR VEHICLE THEFT,32,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,33,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,7,MOTOR VEHICLE THEFT,34,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,40,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,41,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,43,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,7,MOTOR VEHICLE THEFT,43,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,44,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,7,MOTOR VEHICLE THEFT,44,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,5,False,AUTOMOBILE,GAS STATION,1
2001,7,MOTOR VEHICLE THEFT,5,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,61,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,63,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,64,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,66,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,7,MOTOR VEHICLE THEFT,66,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,66,False,"TRUCK, BUS, MOTOR HOME",DRIVEWAY - RESIDENTIAL,1
2001,7,MOTOR VEHICLE THEFT,68,False,AUTOMOBILE,STREET,2
2001,7,MOTOR VEHICLE THEFT,69,False,AUTOMOBILE,STREET,1
2001,7,MOTOR VEHICLE THEFT,7,False,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,7,MOTOR VEHICLE THEFT,76,False,AUTOMOBILE,AIRPORT/AIRCRAFT,13
2001,7,MOTOR VEHICLE THEFT,76,False,"TRUCK, BUS, MOTOR HOME",AIRPORT/AIRCRAFT,1
2001,7,MOTOR VEHICLE THEFT,76,True,AUTOMOBILE,AIRPORT/AIRCRAFT,3
2001,7,MOTOR VEHICLE THEFT,76,True,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),1
2001,7,MOTOR VEHICLE THEFT,8,False,AUTOMOBILE,OTHER,1
2001,7,MOTOR VEHICLE THEFT,8,False,AUTOMOBILE,STREET,2
2001,7,NARCOTICS,23,True,POSS: HEROIN(WHITE),STREET,1
2001,7,NARCOTICS,26,True,POSS: CANNABIS 30GMS OR LESS,STREET,1
2001,7,NARCOTICS,26,True,POSS: HEROIN(WHITE),STREET,1
2001,7,NARCOTICS,32,True,POSS: SYNTHETIC DRUGS,PARK PROPERTY,1
2001,7,NARCOTICS,76,True,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,1
2001,7,NARCOTICS,76,True,POSS: CANNABIS 30GMS OR LESS,GOVERNMENT BUILDING/PROPERTY,1
2001,7,NARCOTICS,76,True,POSS: CANNABIS MORE THAN 30GMS,GOVERNMENT BUILDING/PROPERTY,1
2001,7,NARCOTICS,76,True,POSS: SYNTHETIC DRUGS,GOVERNMENT BUILDING/PROPERTY,1
2001,7,NARCOTICS,76,True,SALE/DEL HYPODERMIC NEEDLE,AIRPORT/AIRCRAFT,1
2001,7,OFFENSE INVOLVING CHILDREN,15,False,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,16,True,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,19,True,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,1
2001,7,OFFENSE INVOLVING CHILDREN,20,False,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,1
2001,7,OFFENSE INVOLVING CHILDREN,22,False,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,23,False,CRIM SEX ABUSE BY FAM MEMBER,STREET,1
2001,7,OFFENSE INVOLVING CHILDREN,24,False,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,24,False,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,25,False,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,26,False,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,30,False,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,30,True,CHILD ABUSE,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,42,True,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,1
2001,7,OFFENSE INVOLVING CHILDREN,51,False,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,56,False,CRIM SEX ABUSE BY FAM MEMBER,RESIDENTIAL YARD (FRONT/BACK),1
2001,7,OFFENSE INVOLVING CHILDREN,58,True,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,1
2001,7,OFFENSE INVOLVING CHILDREN,66,False,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,1
2001,7,OTHER OFFENSE,19,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,7,OTHER OFFENSE,23,False,OTHER CRIME INVOLVING PROPERTY,STREET,1
2001,7,OTHER OFFENSE,25,False,OTHER CRIME INVOLVING PROPERTY,STREET,1
2001,7,OTHER OFFENSE,25,False,TELEPHONE THREAT,RESIDENCE,1
2001,7,OTHER OFFENSE,26,False,OTHER VEHICLE OFFENSE,STREET,1
2001,7,OTHER OFFENSE,3,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,7,OTHER OFFENSE,3,False,VIOLATE ORDER OF PROTECTION,APARTMENT,1
2001,7,OTHER OFFENSE,35,True,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,1
2001,7,OTHER OFFENSE,40,False,SEX OFFENDER: FAIL REG NEW ADD,OTHER,1
2001,7,OTHER OFFENSE,49,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,7,OTHER OFFENSE,68,False,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,1
2001,7,OTHER OFFENSE,7,False,TELEPHONE THREAT,OTHER,1
2001,7,OTHER OFFENSE,8,False,HARASSMENT BY TELEPHONE,RESIDENCE,1
2001,7,PROSTITUTION,26,True,SOLICIT ON PUBLIC WAY,STREET,1
2001,7,PROSTITUTION,28,True,SOLICIT ON PUBLIC WAY,STREET,1
2001,7,PUBLIC PEACE VIOLATION,76,True,BOMB THREAT,AIRPORT/AIRCRAFT,1
2001,7,PUBLIC PEACE VIOLATION,76,True,RECKLESS CONDUCT,AIRPORT/AIRCRAFT,1
2001,7,ROBBERY,30,True,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,1
2001,7,ROBBERY,63,False,ARMED:KNIFE/CUTTING INSTRUMENT,"SCHOOL, PUBLIC, GROUNDS",1
2001,7,ROBBERY,8,False,ARMED - HANDGUN,CHA HALLWAY / STAIRWELL / ELEVATOR,1
2001,7,ROBBERY,8,False,ARMED: OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,1
2001,7,SEX OFFENSE,11,False,AGG CRIMINAL SEXUAL ABUSE,STREET,1
2001,7,SEX OFFENSE,19,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,7,SEX OFFENSE,25,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,7,SEX OFFENSE,25,True,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,7,SEX OFFENSE,28,True,INDECENT SOLICITATION/CHILD,GOVERNMENT BUILDING/PROPERTY,1
2001,7,SEX OFFENSE,33,False,CRIMINAL SEXUAL ABUSE,RESTAURANT,1
2001,7,SEX OFFENSE,42,False,AGG CRIMINAL SEXUAL ABUSE,APARTMENT,1
2001,7,SEX OFFENSE,44,False,AGG CRIMINAL SEXUAL ABUSE,HOTEL/MOTEL,1
2001,7,SEX OFFENSE,68,False,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,1
2001,7,SEX OFFENSE,76,False,PUBLIC INDECENCY,CTA TRAIN,1
2001,7,THEFT,1,False,$500 AND UNDER,STREET,1
2001,7,THEFT,1,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,7,THEFT,11,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,7,THEFT,14,False,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,1
2001,7,THEFT,15,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,17,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,22,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,7,THEFT,23,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,7,THEFT,23,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,23,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,2
2001,7,THEFT,24,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,7,THEFT,24,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,25,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,3
2001,7,THEFT,26,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,7,THEFT,27,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,7,THEFT,29,False,$500 AND UNDER,RESIDENCE,1
2001,7,THEFT,30,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,7,THEFT,31,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,7,THEFT,31,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,32,False,FINANCIAL ID THEFT: OVER $300,COMMERCIAL / BUSINESS OFFICE,1
2001,7,THEFT,33,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,33,False,OVER $500,COMMERCIAL / BUSINESS OFFICE,1
2001,7,THEFT,38,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,39,False,$500 AND UNDER,OTHER,1
2001,7,THEFT,40,False,$500 AND UNDER,STREET,1
2001,7,THEFT,42,False,$500 AND UNDER,RESIDENCE,1
2001,7,THEFT,42,False,FINANCIAL ID THEFT: OVER $300,APARTMENT,1
2001,7,THEFT,42,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,42,False,OVER $500,"SCHOOL, PUBLIC, BUILDING",1
2001,7,THEFT,44,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,44,False,FINANCIAL ID THEFT: OVER $300,SMALL RETAIL STORE,1
2001,7,THEFT,46,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,48,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,49,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,49,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,7,THEFT,51,False,$500 AND UNDER,RESIDENCE,1
2001,7,THEFT,53,False,OVER $500,RESIDENCE,1
2001,7,THEFT,54,False,AGG: FINANCIAL ID THEFT,APARTMENT,1
2001,7,THEFT,54,False,OVER $500,CHA APARTMENT,1
2001,7,THEFT,56,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,56,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,7,THEFT,6,False,$500 AND UNDER,ATHLETIC CLUB,1
2001,7,THEFT,6,False,$500 AND UNDER,OTHER,1
2001,7,THEFT,6,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,7,THEFT,63,False,AGG: FINANCIAL ID THEFT,RESIDENCE,1
2001,7,THEFT,65,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,66,False,$500 AND UNDER,STREET,1
2001,7,THEFT,66,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,2
2001,7,THEFT,67,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,68,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,69,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,71,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,7,THEFT,71,False,FROM BUILDING,RESIDENCE,1
2001,7,THEFT,73,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,75,False,FINANCIAL ID THEFT: OVER $300,OTHER,1
2001,7,THEFT,75,False,FINANCIAL ID THEFT: OVER $300,STREET,1
2001,7,THEFT,76,False,$500 AND UNDER,AIRPORT/AIRCRAFT,29
2001,7,THEFT,76,False,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,1
2001,7,THEFT,76,False,$500 AND UNDER,CTA TRAIN,1
2001,7,THEFT,76,False,$500 AND UNDER,OTHER RAILROAD PROP / TRAIN DEPOT,1
2001,7,THEFT,76,False,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),3
2001,7,THEFT,76,False,OVER $500,AIRPORT/AIRCRAFT,41
2001,7,THEFT,76,False,OVER $500,PARKING LOT/GARAGE(NON.RESID.),6
2001,7,THEFT,76,False,OVER $500,VEHICLE-COMMERCIAL,1
2001,7,THEFT,76,True,$500 AND UNDER,AIRPORT/AIRCRAFT,5
2001,7,THEFT,76,True,ATTEMPT THEFT,AIRPORT/AIRCRAFT,1
2001,7,THEFT,76,True,OVER $500,AIRPORT/AIRCRAFT,5
2001,7,THEFT,76,True,OVER $500,OTHER,2
2001,7,THEFT,8,False,FINANCIAL ID THEFT: OVER $300,RESIDENCE,1
2001,7,THEFT,8,False,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,1
2001,7,THEFT,8,False,FROM BUILDING,APARTMENT,1
2001,7,WEAPONS VIOLATION,28,True,UNLAWFUL SALE HANDGUN,STREET,1
2001,7,WEAPONS VIOLATION,35,True,UNLAWFUL SALE OTHER FIREARM,CHA APARTMENT,1
2001,7,WEAPONS VIOLATION,76,True,UNLAWFUL POSS OF HANDGUN,AIRPORT/AIRCRAFT,1
2001,8,ASSAULT,25,False,AGGRAVATED: HANDGUN,RESIDENCE,1
2001,8,ASSAULT,26,False,AGGRAVATED: HANDGUN,STREET,1
2001,8,ASSAULT,3,True,SIMPLE,OTHER,1
2001,8,ASSAULT,68,False,SIMPLE,RESIDENCE,1
2001,8,ASSAULT,76,False,SIMPLE,AIRPORT/AIRCRAFT,1
2001,8,ASSAULT,76,False,SIMPLE,STREET,1
2001,8,ASSAULT,76,True,SIMPLE,AIRPORT/AIRCRAFT,3
2001,8,BATTERY,15,True,SIMPLE,APARTMENT,1
2001,8,BATTERY,23,False,SIMPLE,RESIDENCE,2
2001,8,BATTERY,23,False,SIMPLE,STREET,1
2001,8,BATTERY,24,False,SIMPLE,RESIDENCE,1
2001,8,BATTERY,33,True,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,1
2001,8,BATTERY,38,True,DOMESTIC BATTERY SIMPLE,STREET,1
2001,8,BATTERY,49,False,AGGRAVATED: HANDGUN,STREET,1
2001,8,BATTERY,66,False,AGGRAVATED: HANDGUN,STREET,1
2001,8,BATTERY,69,False,AGGRAVATED: HANDGUN,APARTMENT,1
2001,8,BATTERY,70,True,SIMPLE,RESIDENCE,1
2001,8,BATTERY,76,False,SIMPLE,AIRPORT/AIRCRAFT,2
2001,8,BATTERY,76,False,SIMPLE,WAREHOUSE,1
2001,8,BATTERY,76,True,AGGRAVATED:KNIFE/CUTTING INSTR,AIRPORT/AIRCRAFT,1
2001,8,BATTERY,76,True,SIMPLE,AIRPORT/AIRCRAFT,10
2001,8,BATTERY,76,True,SIMPLE,OTHER,1
2001,8,BURGLARY,19,False,UNLAWFUL ENTRY,RESIDENCE-GARAGE,1
2001,8,BURGLARY,24,False,UNLAWFUL ENTRY,RESIDENCE,1
2001,8,BURGLARY,51,True,FORCIBLE ENTRY,RESIDENCE,1
2001,8,BURGLARY,6,True,FORCIBLE ENTRY,RESTAURANT,1
2001,8,BURGLARY,7,False,UNLAWFUL ENTRY,RESIDENCE,1
2001,8,BURGLARY,76,False,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,1
2001,8,BURGLARY,76,False,UNLAWFUL ENTRY,AIRPORT/AIRCRAFT,1
2001,8,CRIM SEXUAL ASSAULT,25,False,AGGRAVATED: OTHER,RESIDENCE,1
2001,8,CRIM SEXUAL ASSAULT,27,False,AGGRAVATED: KNIFE/CUT INSTR,APARTMENT,1
2001,8,CRIM SEXUAL ASSAULT,42,False,AGGRAVATED: HANDGUN,ALLEY,1
2001,8,CRIM SEXUAL ASSAULT,51,False,PREDATORY,OTHER,1
2001,8,CRIM SEXUAL ASSAULT,54,False,PREDATORY,CHA APARTMENT,1
2001,8,CRIM SEXUAL ASSAULT,61,False,NON-AGGRAVATED,OTHER,1
2001,8,CRIM SEXUAL ASSAULT,63,False,PREDATORY,RESIDENCE,1
2001,8,CRIM SEXUAL ASSAULT,69,True,AGGRAVATED: OTHER,ALLEY,1
2001,8,CRIM SEXUAL ASSAULT,8,False,NON-AGGRAVATED,OTHER,1
2001,8,CRIMINAL DAMAGE,38,False,TO PROPERTY,CHA PARKING LOT/GROUNDS,1
2001,8,CRIMINAL DAMAGE,59,False,TO PROPERTY,RESIDENCE,1
2001,8,CRIMINAL DAMAGE,66,False,TO PROPERTY,RESIDENCE,1
2001,8,CRIMINAL DAMAGE,68,False,TO VEHICLE,STREET,1
2001,8,CRIMINAL DAMAGE,76,False,TO PROPERTY,AIRPORT/AIRCRAFT,5
2001,8,CRIMINAL DAMAGE,76,False,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),1
2001,8,CRIMINAL DAMAGE,76,False,TO VEHICLE,AIRPORT/AIRCRAFT,5
2001,8,CRIMINAL DAMAGE,76,False,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),4
2001,8,CRIMINAL DAMAGE,76,True,TO VEHICLE,AIRPORT/AIRCRAFT,1
2001,8,CRIMINAL SEXUAL ASSAULT,8,False,AGGRAVATED - OTHER,CHA HALLWAY / STAIRWELL / ELEVATOR,1
2001,8,CRIMINAL TRESPASS,76,True,TO LAND,AIRPORT/AIRCRAFT,11
2001,8,CRIMINAL TRESPASS,76,True,TO LAND,HOTEL/MOTEL,1
2001,8,CRIMINAL TRESPASS,76,True,TO STATE SUP LAND,AIRPORT/AIRCRAFT,1
2001,8,DECEPTIVE PRACTICE,1,False,BOGUS CHECK,GROCERY FOOD STORE,1
